"Employee Id","Employee Status","Employee Salary","Employee DateIn","Name","Bdate","Address","Gender","Telephone","SSN","Employee Id","Employee Status","Employee Salary","Employee DateIn"
"3874044","Sales Consultant","19986.8","2014-01-16","Nanni  Ower","1996-04-02","32 Dovetail Plaza","Female","org.example.telephonenumber@2d2133fd","5585892"
"170561","Shoe Specialist","22444.8","2004-02-04","Jephthah  Lammenga","1989-06-28","6011 Glendale Center","Male","org.example.telephonenumber@8bc0696","1955222"
"9383680","Security Officer","13409.7","2008-10-26","Leonardo Flint Pitchers","1995-04-17","237 Annamark Avenue","Male","org.example.telephonenumber@2f3a8166","5770576"
"2578697","Sales Consultant","24992.6","2019-01-13","Avril  Geistbeck","1992-11-08","43 Lyons Parkway","Female","org.example.telephonenumber@43719e98","5905101"
"3538096","Departmental Officer","20310.9","2007-04-11","Amil Jeanna Godfery","2003-03-29","5 Utah Hill","Female","org.example.telephonenumber@32328dc4","3424779"
"3188202","Online Sales Specialist","20105.4","2020-04-06","Redd Ewart Houchin","1980-04-25","89 Ronald Regan Way","Male","org.example.telephonenumber@3a47bf0e","8065924"
"5609509","E-commerce Manager","29302.4","2020-05-11","Ezri  Seager","1990-11-28","79 Dottie Terrace","Male","org.example.telephonenumber@1cb849b2","3705469"
"1846806","Shoe Specialist","10346.9","2019-09-07","Emlynn  Vango","2001-06-12","5458 Chive Point","Female","org.example.telephonenumber@18715bb","1583672"
"1465315","Sales Consultant","11600.1","2008-06-21","Elsinore  Joll","1999-04-20","52962 Carberry Point","Female","org.example.telephonenumber@780129bc","2879962"
"727247","Sales Consultant","10590.4","2014-03-14","Tan Corbet Habbijam","2002-10-29","9267 Farmco Way","Male","org.example.telephonenumber@1a3c4b3e","4468551"
"116332","Sales Support Specialist","17609.4","2006-08-10","Bastien  Spendley","1990-07-07","23 Declaration Drive","Male","org.example.telephonenumber@4be7acd9","6089789"
"688529","Cashier","11450.8","2017-02-04","Sonni  Sincock","2002-01-30","077 Lerdahl Court","Female","org.example.telephonenumber@141229f6","6774872"
"1598784","Human Resources Specialist","14528.0","2007-06-19","Amby  Pryer","1982-05-27","941 Clyde Gallagher Park","Male","org.example.telephonenumber@24de63b","4083476"
"1566541","Window Arranging Specialist","23209.1","2009-12-03","Zorah Arabella Udale","1975-01-17","98 Starling Court","Female","org.example.telephonenumber@18b04526","3248785"
"2990902","Departmental Officer","29844.2","2005-10-09","Nikolas Aldo Doreward","1976-09-24","1708 Starling Terrace","Male","org.example.telephonenumber@2e76d0d3","9711297"
"7070458","Window Arranging Specialist","12598.2","2013-11-05","Vidovik Court Ludman","1992-01-29","85 Eagan Terrace","Male","org.example.telephonenumber@5444f1c3","6261469"
"4846904","Security Officer","29667.8","2012-06-21","Elbertina Bathsheba Connal","1985-05-19","97 Di Loreto Street","Female","org.example.telephonenumber@5ce41f1f","8384173"
"6112752","Inventory Control Officer","26078.6","2012-06-16","Homere  Cardinale","1985-12-17","9474 Calypso Trail","Male","org.example.telephonenumber@6c995c5d","842656"
"4100622","Cashier","27368.6","2019-11-04","Huey Pietro Ludlam","1993-07-04","4 Huxley Crossing","Male","org.example.telephonenumber@2dc21583","2080927"
"2899500","Store Operations Specialist","21098.7","2010-03-22","Sydelle Hermia Villiers","1976-06-21","0 Comanche Circle","Female","org.example.telephonenumber@32ab408e","38404"
"7119451","Human Resources Specialist","21906.3","2014-05-26","Coriss Tabbie Guirau","1992-03-19","63 Melody Way","Female","org.example.telephonenumber@41d20f06","2025696"
"2984776","Online Sales Specialist","10043.0","2011-12-13","Alidia Gipsy Kerrey","1999-01-24","37 Emmet Road","Female","org.example.telephonenumber@c82d925","2862910"
"8039835","Departmental Officer","28319.9","2014-12-27","Lawry  Watkiss","1986-08-28","5536 Jay Lane","Male","org.example.telephonenumber@73baf7f0","7205527"
"9305976","Warehouse Officer","11764.9","2015-08-08","Brenda  Camolli","1973-08-23","84 Graedel Plaza","Female","org.example.telephonenumber@71b97eeb","487565"
"5793392","Accounting Officer","10137.3","2005-10-17","Elvyn  Enright","1994-11-03","16 Paget Circle","Male","org.example.telephonenumber@2ef041bb","1492857"
"7830062","Online Sales Specialist","24165.1","2012-09-29","Wilton Sinclare Isakson","1979-08-15","36888 Doe Crossing Point","Male","org.example.telephonenumber@6442cf3e","8795528"
"4898486","Store Operations Specialist","26940.7","2013-01-11","Jamison Massimo Leipoldt","1974-01-18","53 Twin Pines Place","Male","org.example.telephonenumber@70e54ec3","6845328"
"5337751","Store Manager","13157.1","2009-05-19","Averyl Kamila Farrey","1994-03-21","77 Northland Pass","Female","org.example.telephonenumber@147cc940","160389"
"1307555","Product Specialist","27956.6","2012-11-10","Brooks Ruthi Bodham","2000-10-28","7813 Mcbride Place","Female","org.example.telephonenumber@1987807b","5378431"
"9815942","Cashier","27554.3","2010-05-28","Laurella  Lavell","1991-04-30","7 Stuart Junction","Female","org.example.telephonenumber@5487a8f1","5957160"
"8696519","Accounting Officer","27288.8","2013-01-30","Kelley  Scripture","1997-05-11","6 Sachtjen Plaza","Male","org.example.telephonenumber@10b5ff4d","8592525"
"6848723","Inventory Control Officer","12931.8","2014-12-27","Amelita Jerrine Spong","1975-12-10","11897 Maple Street","Female","org.example.telephonenumber@1857fe6c","2660054"
"423530","Product Specialist","27019.7","2009-08-23","Nathanial  Grimditch","1994-02-07","96 8th Trail","Male","org.example.telephonenumber@417b3642","8341884"
"2371313","E-commerce Manager","24930.2","2007-05-07","Quinn  Corsham","1974-07-22","954 Green Ridge Circle","Male","org.example.telephonenumber@70f4abc1","2035055"
"8866661","Accounting Officer","26630.2","2010-06-14","Karia Daryn Semechik","2000-06-22","8171 Ilene Plaza","Female","org.example.telephonenumber@7fcfe065","8326083"
"4671859","Inventory Control Officer","14705.0","2003-12-18","Alvy  Searle","1997-04-02","03658 Holmberg Crossing","Male","org.example.telephonenumber@3f31892e","9635723"
"7913393","Window Arranging Specialist","27620.5","2017-08-07","Fallon  Gronou","1998-06-04","06 Northwestern Trail","Female","org.example.telephonenumber@2295566b","4148015"
"5499204","Warehouse Officer","23532.1","2007-05-13","Osborn  Suffe","1978-04-08","88219 Pennsylvania Parkway","Male","org.example.telephonenumber@129c322f","6419215"
"9656517","Departmental Officer","25015.8","2013-04-13","Jackie Roch McKern","1973-12-21","35 Homewood Trail","Female","org.example.telephonenumber@1842dc39","7094968"
"9290994","Store Operations Specialist","12836.7","2007-11-04","Vallie  Tander","1971-07-12","0 Lindbergh Alley","Female","org.example.telephonenumber@1291aab5","95554"
"7989728","E-commerce Manager","14103.9","2013-08-23","Bing  Boskell","1982-01-03","2 Steensland Place","Male","org.example.telephonenumber@4e647f39","4374843"
"8591033","Sales Consultant","19925.9","2020-05-29","Ekaterina  Toward","1971-01-16","067 Nevada Crossing","Female","org.example.telephonenumber@19d27c27","2555481"
"3697889","Accounting Officer","28880.4","2012-04-18","Elinore Cynthy Tasch","1991-11-29","9 Drewry Point","Female","org.example.telephonenumber@2245ccaa","7355543"
"9108151","Inventory Control Officer","14636.6","2004-05-25","Daron  Copnar","1991-06-06","262 Merchant Place","Male","org.example.telephonenumber@4db4431b","8203791"
"2383887","Cashier","28421.2","2015-11-13","Parrnell Ricard Kingett","1985-07-23","216 Hintze Avenue","Male","org.example.telephonenumber@edb83f8","819666"
"174238","Sales Consultant","22727.8","2010-02-27","Kayne Rad Crutch","1999-01-01","61221 Pawling Parkway","Male","org.example.telephonenumber@767d9b9","6210534"
"7381675","Store Cleaning Officer","16273.5","2009-12-02","Valene Gypsy Demaine","2002-11-07","76754 Clarendon Place","Female","org.example.telephonenumber@5018b56b","4851901"
"1331412","E-commerce Manager","16590.6","2009-03-01","Adrea Koren De Ferrari","1973-01-12","9493 Parkside Alley","Female","org.example.telephonenumber@45984654","902848"
"2195807","E-commerce Manager","19539.8","2008-11-18","Oran Dalli Ilyunin","1973-11-20","7445 Springs Circle","Male","org.example.telephonenumber@148b6f95","4024094"
"2153107","Store Manager","10893.6","2014-07-08","Ronny Leland O'Doherty","1991-12-09","47864 Dennis Park","Male","org.example.telephonenumber@10ad95cd","5859031"
"4621001","Marketing and Communication Specialist","20940.2","2010-01-07","Glennis Irena Meynell","1980-09-15","6268 Dapin Circle","Female","org.example.telephonenumber@1805ec96","2870427"
"3071212","Shoe Specialist","24502.7","2017-02-01","Chariot  Hubberstey","1983-11-01","91 Ridgeway Center","Male","org.example.telephonenumber@44dfdd58","14417"
"679211","Marketing and Communication Specialist","14304.4","2012-02-29","Kimbra  Giacomini","1986-05-20","63 Swallow Drive","Female","org.example.telephonenumber@38826984","3834237"
"7083632","Product Specialist","16088.8","2013-05-04","Berget Fernanda Kingescot","1970-07-26","6 Marquette Alley","Female","org.example.telephonenumber@606b53a3","2327826"
"9319951","Cashier","28021.8","2007-02-13","Bay Obediah Brecknell","1989-12-28","9452 Hanover Terrace","Male","org.example.telephonenumber@297c3a43","4760119"
"5083425","Store Manager","25536.2","2004-03-24","Robinet Guenevere Gibbard","2001-06-07","36 Loeprich Pass","Female","org.example.telephonenumber@3a751535","4168092"
"4085269","Purchasing Specialist","25776.5","2011-12-05","Dalli  Silson","1974-03-01","25385 Bartillon Lane","Male","org.example.telephonenumber@1e4c4fda","6261905"
"8077650","Window Arranging Specialist","11816.3","2013-07-07","Clive  Hentzeler","1995-12-31","7479 Melby Road","Male","org.example.telephonenumber@6ed18d80","452327"
"8140204","Sales Consultant","23541.2","2014-03-14","Dar  St Quenin","1986-06-19","773 Dakota Hill","Male","org.example.telephonenumber@5fafa76d","5302061"
"7766000","E-commerce Manager","25472.9","2013-08-12","Harlan Gib Vost","1979-03-13","43593 Kipling Trail","Male","org.example.telephonenumber@3e4636c3","8303248"
"2097005","Human Resources Specialist","25333.0","2019-08-23","Whit Alix Sugg","1978-05-11","45 Stuart Street","Male","org.example.telephonenumber@30ffb2a6","1660012"
"9381492","Sales Support Specialist","11188.4","2017-09-03","Renelle Jacquenette Roddie","1979-07-25","763 Boyd Drive","Female","org.example.telephonenumber@430212cb","6408083"
"1980653","Marketing and Communication Specialist","26642.6","2005-06-01","Nissa Edie Licciardi","1982-07-18","5 Bultman Point","Female","org.example.telephonenumber@31e84f10","8756469"
"3059358","E-commerce Manager","13844.5","2016-06-15","Ian Garwin Paoletti","1999-02-22","32084 Jana Park","Male","org.example.telephonenumber@5f20b6fe","3556868"
"1279190","Accounting Officer","13740.8","2011-12-10","Karleen Kayley Bidnall","1998-06-22","05 Shopko Drive","Female","org.example.telephonenumber@4e2824b1","3157207"
"470280","Accounting Officer","20464.1","2010-08-22","Kendell  Bantock","1979-09-15","5325 Milwaukee Lane","Male","org.example.telephonenumber@9e30f9a","442767"
"5664014","Customer Service Representative","14745.0","2018-05-13","Ambrosio  Absolem","1975-07-25","954 Schlimgen Center","Male","org.example.telephonenumber@72b2c5ed","644251"
"6607344","Sales Support Specialist","27366.7","2008-11-27","Teresina  Loalday","1972-03-17","2 Hoard Hill","Female","org.example.telephonenumber@6a261998","8660976"
"9578590","Store Cleaning Officer","14937.6","2013-11-17","Sacha  Josephs","1984-10-09","42 David Road","Female","org.example.telephonenumber@18f13756","5989303"
"5786868","Store Cleaning Officer","21730.8","2019-08-23","Randee Marline Samweyes","1971-03-12","17 Vermont Drive","Female","org.example.telephonenumber@48d44b46","2623025"
"9520057","Purchasing Specialist","12636.8","2012-10-20","Rori Maye Wordsworth","1990-04-10","8875 Shelley Street","Female","org.example.telephonenumber@e18d2a2","5358614"
"9320077","Window Arranging Specialist","16169.8","2020-05-13","Drugi Jerome Sussex","1988-11-03","1468 Del Mar Way","Male","org.example.telephonenumber@2315052d","338329"
"6199305","Online Sales Specialist","11907.5","2013-12-19","Lockwood Gunter Earlam","2002-01-09","4742 Sage Street","Male","org.example.telephonenumber@af04f09","5658733"
"7757463","Online Sales Specialist","21973.4","2016-07-27","Zacherie Drew Fudger","1971-10-14","6215 Veith Crossing","Male","org.example.telephonenumber@5f1c406e","9763708"
"7587814","Warehouse Officer","28556.2","2012-10-01","Athene  Bridgestock","1971-05-16","9 Clyde Gallagher Drive","Female","org.example.telephonenumber@5866731","284156"
"9511720","E-commerce Manager","14232.2","2016-03-14","Abelard  Lelande","1999-03-26","9050 Larry Crossing","Male","org.example.telephonenumber@54b44879","1793379"
"1069959","Security Officer","20015.7","2008-07-08","Pascale  Rockell","1996-01-26","45 Gale Place","Male","org.example.telephonenumber@189e96af","6560736"
"174980","Human Resources Specialist","14944.5","2004-01-16","Madalena Guillema Da Costa","1975-06-30","63 Artisan Park","Female","org.example.telephonenumber@30133a11","4325312"
"2644140","Human Resources Specialist","25991.3","2006-03-25","Drusie Celinda Burkinshaw","1977-11-06","6348 2nd Place","Female","org.example.telephonenumber@b144175","4669610"
"3844462","Accounting Officer","23368.1","2012-05-20","Lon  Potticary","1983-03-15","6550 Eggendart Point","Male","org.example.telephonenumber@13dc383b","7686232"
"8295115","E-commerce Manager","21020.0","2003-10-29","Melesa  Lendon","1972-02-26","1633 Scott Alley","Female","org.example.telephonenumber@5ec06e97","8888326"
"9615170","Departmental Officer","11144.4","2012-02-08","Candra Dody Muriel","1999-06-15","77 Truax Road","Female","org.example.telephonenumber@18ffca6c","8858"
"5236290","Sales Consultant","25292.9","2008-11-19","Valeda Jenica Pickup","2001-09-29","661 Meadow Valley Hill","Female","org.example.telephonenumber@46c662f2","2111927"
"555286","Warehouse Officer","16889.6","2007-09-18","Ashby  Yurikov","1999-03-02","5711 Kenwood Park","Male","org.example.telephonenumber@3dea1ecc","4627968"
"2309638","Accounting Officer","20475.8","2005-04-08","Lynda Bernadene Castiglione","1997-03-24","19 Surrey Crossing","Female","org.example.telephonenumber@2110684a","4032291"
"9090129","Customer Service Representative","16560.1","2008-02-29","Lion  Zecchinii","1982-05-05","56 Hayes Drive","Male","org.example.telephonenumber@77a2688d","2321050"
"1978390","E-commerce Manager","12145.1","2006-02-01","Johnette  Thumann","1995-09-08","93861 Daystar Court","Female","org.example.telephonenumber@75cacb3e","2361211"
"491819","Purchasing Specialist","12017.6","2015-07-17","Thaine  Chesterfield","1973-04-24","4111 Manufacturers Trail","Male","org.example.telephonenumber@22002459","4756693"
"6000653","Store Operations Specialist","14532.2","2012-03-12","Victoria  Rockell","1988-09-12","380 Graceland Avenue","Female","org.example.telephonenumber@7ecb9e17","3550403"
"9844543","Product Specialist","24393.9","2009-01-12","Moises Quillan Stanworth","1971-01-16","85850 Mayer Way","Male","org.example.telephonenumber@4fa0ee7e","2065727"
"4531289","Sales Support Specialist","24368.3","2011-01-16","Sullivan Gabe Buist","1985-07-16","3 Farragut Way","Male","org.example.telephonenumber@612290d","5833759"
"8532685","Sales Support Specialist","10966.1","2005-06-25","Lissie  Stormont","1985-06-13","75 Brickson Park Point","Female","org.example.telephonenumber@68f75a35","7388413"
"1213334","Customer Service Representative","28130.0","2014-10-03","Baily  Garner","2001-01-07","8 Elmside Terrace","Male","org.example.telephonenumber@7e451790","6625069"
"3668970","Sales Consultant","12838.4","2020-01-16","Tiffy  Wathan","1993-12-24","8474 Carioca Court","Female","org.example.telephonenumber@4d3990a5","7094917"
"5606825","Customer Service Representative","19859.3","2008-09-17","Ameline  Bendle","1990-08-25","3 Fordem Pass","Female","org.example.telephonenumber@3c6bd624","2545738"
"3279870","Window Arranging Specialist","14365.5","2015-05-06","Quinn Hilario Blaszkiewicz","1986-05-10","80 Elmside Parkway","Male","org.example.telephonenumber@2f9addd4","2923593"
"2209459","Window Arranging Specialist","26776.8","2016-12-07","Odelle Tabina Allcoat","1992-04-23","282 Mifflin Street","Female","org.example.telephonenumber@626c569b","391906"
"2764934","Warehouse Officer","22471.4","2007-08-19","Sephira Sabra Loyndon","1978-04-10","8888 Sherman Court","Female","org.example.telephonenumber@33827b88","6591042"
"4133096","Marketing and Communication Specialist","12686.5","2019-06-24","Karon Hyacintha Stonard","1985-09-03","88 Emmet Park","Female","org.example.telephonenumber@31443680","4499204"
"8390959","Product Specialist","21463.2","2019-09-10","Hastie  Wanstall","1998-11-24","751 Milwaukee Terrace","Male","org.example.telephonenumber@31881aa2","366538"
"9996081","Cashier","13784.3","2019-11-25","Weidar  Lewerenz","2003-05-26","043 Oneill Avenue","Male","org.example.telephonenumber@75a9cc24","3267970"
"9496947","Window Arranging Specialist","13528.3","2007-09-16","Lesli  Dallaway","2002-05-24","2579 Golf View Plaza","Female","org.example.telephonenumber@7de2bdc7","5670119"
"485523","Security Officer","11992.0","2010-03-25","Manda Grace Genney","2002-04-07","3 Ohio Drive","Female","org.example.telephonenumber@6e54bef6","9733112"
"1686218","Store Operations Specialist","25273.4","2012-09-20","Beverlie Abigale Johnke","1985-02-01","145 Shasta Circle","Female","org.example.telephonenumber@25df2014","4265288"
"7926936","Sales Consultant","18566.9","2019-11-20","Rossie Don Greenhouse","1970-09-16","871 Granby Street","Male","org.example.telephonenumber@6106dfb6","3752611"
"4380295","Human Resources Specialist","10212.2","2019-06-04","Derward Kent McKea","1972-12-04","959 Elka Center","Male","org.example.telephonenumber@1a02ebe0","4533418"
"3902970","Sales Consultant","24745.3","2011-04-03","Ethelbert  Thominga","1999-05-26","3 Alpine Trail","Male","org.example.telephonenumber@2a5d2041","5454691"
"8983529","Store Cleaning Officer","20367.8","2017-11-12","Berty Rutherford Pepall","1978-05-07","19430 Westridge Court","Male","org.example.telephonenumber@5be69f7e","4318713"
"7831055","Shoe Specialist","10163.7","2003-08-19","Emory  Brailsford","1975-03-07","3 Eagan Junction","Male","org.example.telephonenumber@270be080","8573689"
"9970071","Online Sales Specialist","10498.8","2008-09-09","Gillan  Baroche","2000-12-02","7 Shelley Avenue","Female","org.example.telephonenumber@5d373794","8610657"
"6665978","Human Resources Specialist","20743.6","2015-12-19","Red  Shawl","1988-01-27","5 Maple Parkway","Male","org.example.telephonenumber@4de158ca","4331991"
"9594101","Product Specialist","13857.9","2011-01-05","Errol Conway Gutherson","1985-03-05","78 Melody Park","Male","org.example.telephonenumber@713999c2","847722"
"2992670","Security Officer","29113.4","2016-01-26","Tabbie  Buddle","1986-12-12","9 Farmco Drive","Male","org.example.telephonenumber@6c421123","2488681"
"2964176","Accounting Officer","22699.9","2003-07-26","Arabele Minnie Hexam","1993-02-03","8852 Artisan Junction","Female","org.example.telephonenumber@34bf66af","4239681"
"7586313","Sales Consultant","27993.0","2007-07-06","Cosetta  Leah","1980-10-04","5 Sunfield Street","Female","org.example.telephonenumber@73bcd9b4","8940789"
"4634866","Product Specialist","27252.8","2019-12-03","Retha Jennette Tomasini","1987-07-31","16 Gerald Court","Female","org.example.telephonenumber@3d57fb9e","5131429"
"7715337","Store Cleaning Officer","20387.4","2009-09-22","Christopher  Palke","1984-04-16","8843 Barby Court","Male","org.example.telephonenumber@2475fba3","1348615"
"2940874","Human Resources Specialist","23355.4","2017-06-02","Corey Keelby Argile","1981-09-19","088 Golf Course Pass","Male","org.example.telephonenumber@d190639","4964514"
"5577738","Security Officer","10266.6","2006-07-27","Violante Amil Pettinger","1982-12-24","38816 Mcbride Place","Female","org.example.telephonenumber@3ea48c37","1302848"
"654321","Inventory Control Officer","26256.6","2011-06-04","Georgianne  Smedmoor","1987-02-01","45894 Dakota Circle","Female","org.example.telephonenumber@1851c7d2","2724895"
"7132555","Inventory Control Officer","13490.4","2008-12-04","Mile  Pinnington","1980-12-25","3 Boyd Trail","Male","org.example.telephonenumber@c497a55","1344014"
"5755858","Window Arranging Specialist","18549.9","2004-09-16","Merrick  Feeney","1990-01-16","9 Lyons Court","Male","org.example.telephonenumber@1b1e1f02","1720648"
"5363745","Purchasing Specialist","10945.0","2019-02-08","Ibbie  Wigglesworth","1994-07-25","564 Superior Park","Female","org.example.telephonenumber@4853f592","8547251"
"7816906","Store Operations Specialist","29357.1","2013-02-13","Rachel Valma Yearne","1981-10-15","1761 Warrior Alley","Female","org.example.telephonenumber@340b4f07","3676999"
"202869","Window Arranging Specialist","12041.2","2020-05-03","Micah Bruno Robens","1972-09-15","1 Aberg Center","Male","org.example.telephonenumber@4d8f2cfd","3931963"
"748618","E-commerce Manager","28148.0","2011-05-05","Lezley Hal Januszewicz","1979-05-25","30 Pine View Lane","Male","org.example.telephonenumber@64fdcf99","1420418"
"4377531","Shoe Specialist","19423.6","2008-03-24","Igor  McClifferty","1988-05-30","5631 Clove Avenue","Male","org.example.telephonenumber@68fc636a","8526006"
"3346352","Inventory Control Officer","15080.4","2005-10-23","Winn  Paulitschke","1991-09-02","96 Menomonie Center","Male","org.example.telephonenumber@4d142b53","9180545"
"6959174","Inventory Control Officer","28011.8","2008-01-28","Shela Gertrud Mould","1998-01-15","76 Arkansas Court","Female","org.example.telephonenumber@2b9ecd05","4098992"
"9458760","Sales Consultant","15111.4","2006-05-24","Melissa  Refford","2000-02-29","16 La Follette Parkway","Female","org.example.telephonenumber@5817f1ca","1846263"
"1545651","Customer Service Representative","20217.4","2018-01-04","Trudy  Langthorne","1985-07-04","1188 Bluejay Street","Female","org.example.telephonenumber@36762234","6980181"
"2863871","Shoe Specialist","19312.0","2010-12-06","Marlee  Whitta","1999-04-29","7028 Bartillon Court","Female","org.example.telephonenumber@733bd6f3","6293914"
"8875043","Security Officer","22386.2","2010-05-09","Ingram Briggs Kynder","1987-01-25","8477 Meadow Valley Road","Male","org.example.telephonenumber@6fe9c048","6838344"
"4808202","Product Specialist","19743.5","2007-12-18","Heinrick Man Ripper","1970-09-21","167 Old Gate Junction","Male","org.example.telephonenumber@20f6b6e0","6839708"
"8517536","Online Sales Specialist","15634.5","2006-12-05","Horatius  Kibbye","2002-07-11","217 Dawn Point","Male","org.example.telephonenumber@6cb417fc","8788678"
"5749437","Sales Support Specialist","22049.2","2018-06-15","Odell Malchy Domke","1987-12-18","83111 Gale Road","Male","org.example.telephonenumber@404009df","3473514"
"6859047","Cashier","12279.0","2015-03-31","Terry Tim Charrett","1979-09-08","73 Reindahl Street","Male","org.example.telephonenumber@3a7dcfb7","7264207"
"3082081","Human Resources Specialist","27520.5","2014-09-17","Udall  McMichael","1971-06-30","323 Granby Avenue","Male","org.example.telephonenumber@1018f702","8601632"
"705021","Store Manager","12250.1","2008-02-06","Sissie Gabriella Sloy","1972-11-16","864 Hoffman Crossing","Female","org.example.telephonenumber@13ebccd","5616434"
"5894588","Store Operations Specialist","20787.8","2017-04-10","Claire  Kochs","1978-03-02","2931 Nevada Trail","Male","org.example.telephonenumber@beabd6b","793548"
"1799498","Departmental Officer","28418.4","2010-02-16","Dieter Brod Bussy","1994-05-05","00016 Pawling Parkway","Male","org.example.telephonenumber@7fff419d","8226559"
"6247847","Accounting Officer","29439.1","2015-08-30","Skippie  Harman","1990-08-10","4643 Shoshone Park","Male","org.example.telephonenumber@7a3c99f1","3180287"
"6766922","Inventory Control Officer","20348.2","2005-08-28","Husein  Farlham","1990-11-22","6 Grover Street","Male","org.example.telephonenumber@72b1df49","5238892"
"7430754","Inventory Control Officer","20874.9","2011-05-08","Cordey  Kenewel","1981-08-25","346 Monument Terrace","Female","org.example.telephonenumber@6451a288","2122960"
"6408824","Store Manager","12839.1","2016-01-21","Alia Teodora Abson","1976-12-17","0 Swallow Terrace","Female","org.example.telephonenumber@34f48d1","4969725"
"3769398","Sales Support Specialist","22295.6","2019-10-07","Rianon  Wheelton","2002-05-17","5 Ilene Street","Female","org.example.telephonenumber@655203e3","1204858"
"3810684","E-commerce Manager","18439.2","2008-08-11","Jemima  Lared","1986-05-22","98 Blaine Plaza","Female","org.example.telephonenumber@5f8d4b51","8211711"
"1422302","Human Resources Specialist","13479.9","2019-01-22","Gerda  Lambird","1973-10-31","580 Cardinal Place","Female","org.example.telephonenumber@8ce3f27","4575500"
"5518254","Human Resources Specialist","27447.3","2004-04-15","Stacy  Blaxeland","1989-03-25","0 Hermina Trail","Female","org.example.telephonenumber@5521407f","5605522"
"8734064","Inventory Control Officer","16267.7","2019-05-10","Saunders Pasquale Cottham","1990-10-18","07 Buhler Court","Male","org.example.telephonenumber@41bd6a0f","4050360"
"1783859","Warehouse Officer","11354.7","2016-01-05","Tybi Melisande Sinott","1987-04-30","0 Jenna Court","Female","org.example.telephonenumber@62ea8931","322447"
"3017678","E-commerce Manager","10759.6","2009-03-08","Harwell Danny Izchaki","1997-05-01","9521 American Avenue","Male","org.example.telephonenumber@2aa811f9","4836953"
"4890606","Window Arranging Specialist","27601.8","2006-11-09","Maison Ellis Pidgeon","1970-10-07","2338 Ridgeway Way","Male","org.example.telephonenumber@71eafb64","6233418"
"1631010","E-commerce Manager","20560.6","2003-07-04","Cairistiona Pepita Ubanks","1972-02-14","2 Village Trail","Female","org.example.telephonenumber@7e28f150","7870795"
"7664644","E-commerce Manager","27297.5","2004-07-03","Clari Isis Cordingley","1991-10-10","1616 Mariners Cove Drive","Female","org.example.telephonenumber@6792f2c6","9168792"
"3289310","Human Resources Specialist","23257.6","2006-08-05","Matty Cornell Garmey","1985-04-26","37 Sheridan Plaza","Male","org.example.telephonenumber@4769537a","7535811"
"6293727","Shoe Specialist","15439.3","2013-10-29","Tan Ansell Kirman","1982-03-06","3357 Oriole Hill","Male","org.example.telephonenumber@6c767288","8156883"
"1147157","E-commerce Manager","29709.6","2018-01-20","Abbie  Suggitt","1985-05-24","9 Mandrake Street","Female","org.example.telephonenumber@708dfe10","2061993"
"4813390","Store Operations Specialist","18584.1","2015-10-27","Dawna  MacCaghan","1978-03-29","19 Melody Pass","Female","org.example.telephonenumber@7cfb8e98","451262"
"9919140","Store Cleaning Officer","26214.2","2015-11-15","Casey Shawn Rathbourne","1990-10-03","39 Welch Trail","Female","org.example.telephonenumber@77d959f1","4758208"
"9007421","Warehouse Officer","16848.2","2014-10-08","Marsiella  Ride","1994-03-24","3 Debra Drive","Female","org.example.telephonenumber@10131289","714440"
"7728405","Purchasing Specialist","22604.3","2013-09-18","Lothario  Orneles","1974-12-16","64 Swallow Place","Male","org.example.telephonenumber@7ba623d1","9461828"
"5440306","E-commerce Manager","15664.2","2007-04-24","Chrissie  Timpany","1975-10-05","5 Starling Court","Female","org.example.telephonenumber@4552f905","4829504"
"7017635","Product Specialist","11803.0","2015-09-27","Ginelle Gavra Henmarsh","1972-04-14","2 Dapin Parkway","Female","org.example.telephonenumber@28d7bd6b","8388055"
"336437","Cashier","16530.2","2012-11-28","Moselle  Aire","1999-11-22","9016 Express Avenue","Female","org.example.telephonenumber@5a88849","9223779"
"3876638","Customer Service Representative","16668.2","2019-03-18","Kevan  Lannon","1991-06-04","97 Maywood Road","Male","org.example.telephonenumber@15be68b","2879656"
"5177795","Departmental Officer","18496.7","2010-05-29","Lyn Maxim Brusle","1979-09-14","0044 Eastlawn Circle","Male","org.example.telephonenumber@47994b51","7224344"
"5590877","E-commerce Manager","22528.3","2016-04-12","Gianni Matthieu Enion","1974-03-01","4 Cambridge Lane","Male","org.example.telephonenumber@34c6b52e","8261424"
"8692363","Security Officer","10309.6","2011-01-29","Orv  Favelle","1999-07-04","4 Dennis Alley","Male","org.example.telephonenumber@304e1e4e","8722995"
"1178441","Security Officer","29063.6","2005-06-17","Andi  Kiloh","2002-12-06","148 Hudson Hill","Female","org.example.telephonenumber@6075a4ea","9269700"
"9132506","Departmental Officer","14468.9","2004-07-27","Delaney Dewain Colbertson","1997-07-23","2012 Monica Crossing","Male","org.example.telephonenumber@6cf3b3d7","6958713"
"335716","Purchasing Specialist","17451.3","2009-03-31","Marge  Mailey","1990-02-07","3 International Junction","Female","org.example.telephonenumber@5d94ac8a","5821251"
"5820479","Accounting Officer","11271.5","2004-09-17","Cal  Cherry","1985-09-11","59 Fairfield Point","Female","org.example.telephonenumber@554e9509","8353923"
"2085268","Inventory Control Officer","26982.3","2015-08-10","Ramsey  Dawidowicz","1987-02-22","0051 Kim Drive","Male","org.example.telephonenumber@70022d44","3090783"
